DocID,TableNum,Columns,Class,TagMethod
42688,229,"['Unnamed: 0', 'Daily ', 'Cumulative ', 'Location ', 'nan', 'Rig move ', 'nan', 'Rig ', 'Fuel ', 'nan', 'nan', 'Camp ', 'nan', 'nan', 'BOPE ', 'nan', 'nan', 'Bits ', 'nan', 'nan', 'Air Equip ', 'nan', 'nan', 'Equip rental ', 'Mud ', 'nan', 'nan', 'Mud Logger ', 'nan', 'nan', 'Transportation ', 'nan', 'Water d1799 ', 'Labor ', 'nan', 'nan', 'Supervision ', 'Core/DST ', 'nan', 'nan', 'Logs ', 'nan', 'Cement ', 'nan', 'nan', 'Fishing ', 'nan', 'nan', 'Misc 4x4 ', 'Casing ', 'nan', 'Tubing ', 'nan', 'nan', 'Rods ', 'nan', 'nan', 'Wellhead ', 'nan', 'TOTAL ']",,
42688,230,"['Size ', 'Make ', 'Weight ', 'Grade ', 'Length ', 'Depth set ', 'line pipe ', 'nan', 'nan', 'Nippon ', 'K55 ', nan, 'Nippon ', 'NT-80 ']",,
42688,231,"['Unnamed: 0', 'Unnamed: 1', 'TIPPERARY OIL & GAS ', 'AUSTRALIA ', 'DAILY DRILLING REPORT ', 'Unnamed: 5', 'Unnamed: 6', 'Well: ', 'Fairview #97 ', 'nan', 'Date: ', 'Monday, September 12, 2005 ', 'Drilled to: ', 'Town: ', 'Injune ', 'Basin: Bowen ', 'Days: ', 'Drilled from: ', 'Permit: ', 'PL91 ', 'nan', 'Rig: ', 'Mitchell Drilling 150 ', 'Meterage ', 'Location: ', 'Easting 696 362 ', 'Northing 7 162 463 ', 'Elevation: ', 'GL 481 RT 485.3 ', 'Formation ', 'Bandanna ']",,
42688,232,[],,
42688,233,[],,
42688,234,"['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'BIT DATA ', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Bit # ', 'Size ', 'Make ', 'Type ', 'Serial # ', 'Jets ', 'Cond ', 'HTC ', 'STX-1 ', 'open ', 'used ', 'Bit # ', 'In ', 'Out ', 'Meters ', 'Hours ', 'WOB ', 'RPM ']",,
42688,235,[],,
42688,236,"['Hours ', 'Operation ', 'Operation .1', 'Clean well @ 784m using air & 10bbl ', 'nan', 'nan', 'sweeps @ 15min intervals ', 'nan', 'Blow well dry ', 'nan', 'Bucket test water flow 1773bbl/day, pull back to csg shoe ', 'nan', 'Gas test thru 25"" orifice 13psi, 41MCF/day rig service. ', 'nan', 'RIH tag at 731m, pull back to casing shoe, unload well, ', 'nan', 'nan', 'Conducted flow test 14Sep AM, indicating water production of ', 'Rotate & reciprocate pipe, wash and clean from 726m ', 'nan', 'to 755m with 10bbl sweeps every 15 min. ', 'indicating 33MCf/day ', 'nan', 'After test, tagged @ 736m ', 'Repair rig ', 'nan', 'Rotate & reciprocate pipe, wash and clean from 755m ', 'nan', 'nan', 'to 774m with 10bbl sweeps every 15 min ', 'nan', nan, nan]",,
42688,237,"['Weight ', 'Visc ', 'PV ', 'YP ', 'Gels ', 'WL ', 'Oil ', 'pH ', 'Ca ', 'CI ']",,
42688,238,"['Unnamed: 0', 'Daily ', 'Cumulative ', 'Location ', 'nan', 'Rig move ', 'nan', 'Rig ', 'Fuel ', 'nan', 'nan', 'Camp ', 'nan', 'nan', 'BOPE ', 'nan', 'nan', 'Bits ', 'nan', 'nan', 'Air Equip ', 'nan', 'nan', 'Equip rental ', 'Mud ', 'nan', 'nan', 'Mud Logger ', 'nan', 'nan', 'Transportation ', 'Water d1800 ', 'Labor ', 'nan', 'nan', 'Supervision ', 'Core/DST ', 'nan', 'nan', 'Logs ', 'nan', 'Cement ', 'nan', 'nan', 'Fishing ', 'nan', 'nan', 'Misc 4x4 ', 'Casing ', 'nan', 'Tubing ', 'nan', 'nan', 'Rods ', 'nan', 'nan', 'Wellhead ', 'nan', 'TOTAL ', nan, 'Comments ', nan]",,
42688,239,"['Size ', 'Make ', 'Weight ', 'Grade ', 'Length ', 'Depth set ', 'line pipe ', 'nan', 'nan', 'Nippon ', 'K55 ', nan, 'Nippon ', 'NT-80 ']",,
42688,240,"['Unnamed: 0', 'Unnamed: 1', 'TIPPERARY OIL & GAS ', 'AUSTRALIA ', 'DAILY DRILLING REPORT ', 'Unnamed: 5', 'Unnamed: 6', 'Well: ', 'Fairview #97 ', 'nan', 'Date: ', 'Tuesday September13 ', 'Drilled to: ', 'Town: ', 'Injune ', 'Basin: Bowen ', 'Days: ', 'Drilled from: ', 'Permit: ', 'PL91 ', 'nan', 'Rig: ', 'Mitchell Drilling 150 ', 'Meterage ', 'Location: ', 'Easting 696 362 ', 'Northing 7 162 463 ', 'Elevation: ', 'GL 481 RT 485.3 ', 'Formation ', 'Bandanna ']",,
42688,241,"['Hours ', 'Operation ', 'Clean well @ 784m using air & 10bbl ', 'nan', 'sweeps @ 15min intervals ', 'Blow well dry ', 'Bucket test water flow 1880bbl/day, pull back to csg shoe ', 'Gas test thru .25"" orifice 8psi, 33MCF/day rig service. ', 'RIH tag at 736m, pull back to casing shoe, unload well, ', 'nan', 'nan', 'RIH to 726m Hydraulic malfunction ', 'Repair rig hydraulics ', 'RIH to tag @ 734m., Clean well 734-784m Using air ', nan, 'and 10bbl sweeps @ 15min intervals ']",,
42688,242,"['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'BIT DATA ', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Bit # ', 'Size ', 'Make ', 'Type ', 'Serial # ', 'Jets ', 'Cond ', 'HTC ', 'STX-1 ', 'open ', 'used ', 'Bit # ', 'In ', 'Out ', 'Meters ', 'Hours ', 'WOB ', 'RPM ']",,
42688,243,"['Air Rate ', 'Fill: ', 'Gas ']",,
42688,244,[],1,
42688,245,[],,
42688,246,"['Weight ', 'Visc ', 'PV ', 'YP ', 'Gels ', 'WL ', 'Oil ', 'pH ', 'Ca ', 'CI ']",,
42688,247,"['Unnamed: 0', 'Daily ', 'Cumulative ', 'Location ', 'nan', 'Rig move ', 'nan', 'Rig ', 'Fuel ', 'nan', 'nan', 'Camp ', 'nan', 'nan', 'BOPE ', 'nan', 'nan', 'Bits ', 'nan', 'nan', 'Air Equip ', 'nan', 'nan', 'Equip rental ', 'Mud ', 'nan', 'nan', 'Mud Logger ', 'nan', 'nan', 'Transportation ', 'nan', 'Water d1628 ', 'Labor ', 'nan', 'nan', 'Supervision ', 'Core/DST ', 'nan', 'nan', 'Logs ', 'nan', 'Cement ', 'nan', 'nan', 'Fishing ', 'nan', 'nan', 'Misc 4x4 ', 'nan', 'Casing ', 'nan', 'Tubing ', 'nan', 'nan', 'Rods ', 'nan', 'nan', 'Wellhead ', 'nan', 'TOTAL ']",,
42688,248,"['Size ', 'Make ', 'Weight ', 'Grade ', 'Length ', 'Depth set ', 'line pipe ', 'nan', 'nan', 'Nippon ', 'K55 ', 'Nippon ', 'NT-80 ']",,
42688,249,"['Unnamed: 0', 'Unnamed: 1', 'TIPPERARY OIL & GAS ', 'AUSTRALIA ', 'DAILY DRILLING REPORT ', 'Unnamed: 5', 'Unnamed: 6', 'Well: ', 'Fairview #97 ', 'nan', 'Date: ', 'Drilled to: ', 'Town: ', 'Injune ', 'Basin: Bowen ', 'Days: ', 'Drilled from: ', 'Permit: ', 'PL91 ', 'nan', 'Rig: ', 'Mitchell Drilling 150 ', 'Meterage ', 'Location: ', 'Easting 696 362 ', 'Northing 7 162 463 ', 'Elevation: ', 'GL 481 RT 485.3 ', 'Formation ', 'Bandanna ']",,
42688,250,[],,
42688,251,[],,
42688,252,"['Bit # ', 'Size ', 'Make ', 'Type ', 'Serial # ', 'Jets ', 'Cond ', 'HTC ', 'STX-1 ', 'open ', 'used ', 'Bit # ', 'In ', 'Out ', 'Meters ', 'Hours ', 'WOB ', 'RPM ']",,
42688,253,"['Hours ', 'Operation ', 'Operation .1', 'Clean well to 784m using air & 10bbl ', 'nan', 'nan', 'sweeps @ 15min intervals ', 'nan', 'Displace hole to water (60bbls), monitor well ', 'nan', 'POOH to run liner (lay down dril collars) ', 'nan', 'Make up slotted liner, RIH to 784m., Back off drill pipe ', 'nan', 'POOH drill pipe ', 'nan', 'Rig service ', 'Conducted flow test @ 22:00hrs, indicating water production of ', 'RIH open end drill pipe to tag top of liner @ 687 6m ', 'Unload well, dry well w/- air, conduct bucket test ', 'indicating 54MCf/day ', 'Conduct gas flow test ', 'nan', 'POOH drill pipe to run 3 1/2"" tubing kill string ', nan]",,
42688,254,[],,
42688,255,"['Weight ', 'Visc ', 'PV ', 'YP ', 'Gels ', 'WL ', 'Oil ', 'pH ', 'Ca ', 'CI ']",,
42688,256,"['Unnamed: 0', 'Daily ', 'Cumulative ', 'Location ', 'nan', 'Rig move ', 'nan', 'Rig ', 'Fuel ', 'nan', 'nan', 'Camp ', 'nan', 'nan', 'BOPE ', 'nan', 'nan', 'Bits ', 'nan', 'nan', 'Air Equip ', 'nan', 'nan', 'Equip rental ', 'Mud ', 'nan', 'nan', 'Mud Logger ', 'nan', 'nan', 'Transportation ', 'nan', 'Water d1629/30 ', 'Labor ', 'nan', 'nan', 'Supervision ', 'Core/DST ', 'nan', 'nan', 'Logs ', 'nan', 'Cement ', 'nan', 'nan', 'Fishing ', 'nan', 'nan', 'Misc 4x4 ', 'Casing ', 'nan', 'Tubing ', 'nan', 'nan', 'Rods ', 'nan', 'nan', 'Wellhead ', 'nan', 'TOTAL ']",,
42688,257,"['Size ', 'Make ', 'Weight ', 'Grade ', 'Length ', 'Depth set ', 'line pipe ', 'nan', 'nan', 'Nippon ', 'K55 ', 'Nippon ', 'NT-80 ']",,
42688,258,"['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Well: ', 'Fairview #97 ', 'nan', 'Date: ', 'Thursday, September 15, 2005 Drilled to: 784 ', 'Town: ', 'Injune ', 'Basin: Bowen ', 'Days: ', 'Permit: ', 'PL91 ', 'nan', 'Rig: ', 'Mitchell Drilling 150 Meterage 0 ', 'Location: ', 'Easting 696 362 ', 'Northing 7 162 463 ', 'Elevation: ', 'GL 481 RT 485.3 Formation Bandanna ']",,
42688,259,"['Hours ', 'Operation ', 'POOH to run 3 1/2"" tubing kill string ', 'Remove diverter rubber ', 'Run 30 jts 3 1/2"" tubing kill string ', 'Make up tubing hanger, Safety Meeting, land and ', 'nan', 'lock down hanger ', 'Nipple down BOP, nipple up wellhead ', 'nan', 'RIG RELEASED FROM FAIRVIEW #97 ', nan, 'RIG MOVE TO FAIRVIEW #100 ']",,
42688,260,[],,
42688,261,[],,
42688,262,[],,
42688,263,"['Unnamed: 0', 'Daily ', 'Cumulative ', 'Location ', 'nan', 'Rig move ', 'nan', 'Rig ', 'Fuel ', 'nan', 'nan', 'Camp ', 'nan', 'nan', 'BOPE ', 'nan', 'nan', 'Bits ', 'nan', 'nan', 'Air Equip ', 'nan', 'nan', 'Equip rental ', 'nan', 'Mud ', 'nan', 'nan', 'Mud Logger ', 'nan', 'nan', 'Transportation ', 'nan', 'Water ', 'nan', 'Labor ', 'nan', 'nan', 'Supervision ', 'nan', 'Core/DST ', 'nan', 'nan', 'Logs ', 'nan', 'Cement ', 'nan', 'nan', 'Fishing ', 'nan', 'nan', 'Misc 4x4 ', 'nan', 'Casing ', 'Tubing ', 'nan', 'nan', 'Rods ', 'nan', 'nan', 'Wellhead ', 'TOTAL ']",,
42688,264,"['Weight ', 'Visc ', 'PV ', 'YP ', 'Gels ', 'WL ', 'Oil ', 'pH ', 'Ca ', 'CI ']",,
42688,265,"['Bit # ', 'Size ', 'Make ', 'Type ', 'Serial # ', 'Jets ', 'Bit # ', 'In ', 'Out ', 'Meters ', 'Hours ', 'WOB ']",,
42688,266,"['Size ', 'Make ', 'Weight ', 'Grade ', 'Length ', 'Depth set ', 'line pipe ', 'nan', 'nan', 'Nippon ', 'K55 ', 'Nippon ', 'NT-80 ']",,
42688,267,"['Unnamed: 0', 'Unnamed: 1', 'TIPPERARY OIL & GAS ', 'AUSTRALIA ', 'DAILY DRILLING REPORT ', 'Unnamed: 5', 'Unnamed: 6', 'Well: ', 'Fairview #97 ', 'nan', 'Date: ', 'Friday, September 16 2005 ', 'Drilled to: ', 'Town: ', 'Injune ', 'Basin: Bowen ', 'Days: ', 'Drilled from: ', 'Permit: ', 'PL91 ', 'nan', 'Rig: ', 'Mitchell Drilling 150 ', 'Meterage ', 'Location: ', 'Easting 696 362 ', 'Northing 7 162 463 ', 'Elevation: ', 'GL 481 RT 485.3 ', 'Formation ', 'Bandanna ']",,
42688,268,"['Unnamed: 0', 'Unnamed: 1', 'Longitude: 148 57\' 17.5"" 1489 57\' 17.5"" K B ', 'elevation: ', 'Unnamed: 5', 'm m ', 'nan', 'ITEM No ', 'DESCRIPTION ', 'LTH (m) ', 'DTH KB (m) ', 'MIN I.D. (mm) ', 'MAX O.D. (mm) ', 'nan', 'KB to top of tubing spool flange ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Bottom of kill string ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'LINER DETAILS ', 'nan', 'nan', 'nan', 'nan', 'nan', 'X-over: 4-1/2"" EUE box (Left handed thread) x 4-1/2"" ABFL4S pin Top of liner ', 'nan', 'nan', 'nan', 'nan', 'nan', nan, nan, nan, nan, nan]",,
42688,269,"['FORMATION ', 'OPEN HOLE COAL SEAMS ', 'GUN: ', 'Unnamed: 3', 'Unnamed: 4', 'CHARGES: ', 'Unnamed: 6', 'nan', 'SIZE ', 'TYPE ', 'SPF ', 'TYPE ', 'WT(g) ', 'BANDANNA ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'PRESSURE ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'TEMPERATURE ', nan, nan, nan, nan, nan, nan]",,
42688,270,"['Description ', 'Manufacturer ', 'Part No. ', 'Size/Rating ', 'Model ', 'Serial No. ', 'WIKAI ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Bull plug tapped 1/2 NPT ', 'nan', 'nan', 'nan', 'nan', 'Flow Tee [WOODS ', 'WOODS ', 'n/a ', 'PFT 19 ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'NUTRON ', 'T3R30540B ', 'nan', 'Bull plug tapped 1/2 NPT ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'NUTRON ', 'T3R10530B7 ', 'nan', 'Adaptor Flange ', 'CROWN ', 'ATB73X312MP ', 'B1 - 7-1/16"" 3 K ', 'nan', 'Tubing Spool ', 'CROWN ', 'CTCM-TH113X73 ', 'CTCM ', 'Production Wing Valve 1 ', 'WOODS ', 'nan', 'Production Wing Valve 2 ', 'WOODS ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'X-Bushing ', 'Yes ', 'nan', 'nan', 'nan', 'nan', 'Casing Spool ', 'N/A ', 'nan', 'nan', 'nan', 'nan', 'Intermediate Annulus Valve ', 'N/A ', 'nan', 'nan', 'nan', 'nan', 'Companion Flange ', 'N/A ', 'nan', 'nan', 'nan', 'nan', 'Casing Head ', 'CROWN ', 'CC-CH113X958SOWLP ', 'nan', 'Slip & Sea ', 'N/A ', 'nan', 'Unknown ', 'nan', 'nan', 'Outlet 1 ', 'Bull plug ', 'nan', 'nan', 'nan', 'Outlet 2 ', 'Ball valve ', 'nan', 'nan', 'nan', 'Casing Swage ', 'No ', nan, nan, nan, nan]",,
42688,271,"['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Run 2 ', 'Unnamed: 5', 'nan', 'Schlumberger ', 'nan', 'nan', 'nan', 'nan', 'Australia ', 'nan', 'nan', 'nan', 'nan', 'nan', 'R.T. ', 'nan', 'nan', 'nan', 'nan', 'O m ', 'nan', 'nan', 'nan', 'nan', 'nan', 'm above ', 'Perm. Datum ', 'nan', 'nan', 'nan', 'nan', 'Longitude ', 'Latitude ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Logging Date ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Run Number ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Depth Driller ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Schlumberger Depth ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Bottom Log Interval ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Log Interval ', 'nan', 'nan', 'nan', 'nan', 'Casing Driller Size @ Depth ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Casing Schlumberger ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Size ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Type Fluid In Hole ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Density Viscosity ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Fluid Loss PH ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Source Of Sample ', 'nan', 'nan', 'nan', 'nan', 'nan', 'RM @ Measured Temperature ', 'nan', 'nan', 'nan', 'nan', 'RMF @ Measured Temperature ', 'nan', 'nan', 'nan', 'nan', 'RMC @ Measured Temperature ', 'nan', 'nan', 'nan', 'nan', 'Source RMF RMC ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Maximum Recorded Temperatures ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Circulation Stopped Time ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Logger On Bottom Time ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Number Location ', 'nan', 'nan', 'nan', nan, nan, 'Recorded By Witnessed By ', nan, nan, nan]",,
42688,272,"['a ', 'Unnamed: 1', 'State: Queensland ', 'Max. Well 3.5 ', 'Deviation deg ', 'Unnamed: 5', 'Unnamed: 7', 'Date ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Number ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Driller ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Depth ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Log Interval ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Interval ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Top ', 'Driller Size ', 'nan', 'nan', 'nan', 'Schlumberger ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Bit ', 'Fluid In Hole ', 'nan', 'nan', 'Brine ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Viscosity ', 'nan', 'nan', 'nan', 'nan', 'nan', 'Loss ', 'PH ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Of Sample ', 'nan', 'nan', 'Pit ', 'nan', 'nan', 'nan', 'nan', 'Measured ', 'Temperature ', 'nan', 'nan', 'Measured ', 'Temperature ', 'nan', 'nan', 'Measured ', 'Temperature ', 'nan', 'nan', 'nan', 'nan', 'RMF ', 'RMC ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'MRT ', 'RMF @ ', 'MRT ', 'Recorded ', 'nan', 'Temperatures ', 'nan', 'nan', 'nan', 'nan', 'Stopped ', 'nan', 'Time ', 'nan', 'nan', 'nan', 'nan', 'On Bottom ', 'nan', 'Time ', 'nan', 'nan', 'nan', 'Number ', 'nan', 'Location ', 'nan', 'nan', 'nan', 'Unit ', 'By By ', nan, nan, 'Cherie Sims/ S. Mr. Tony Franks ', nan, nan, nan]",,
42688,273,"['Unnamed: 0', 'Unnamed: 1', 'Com pany: ', 'Tipperary Oil and Gas Australia ', 'Well: ', 'Fairview 97 ', 'Field: ', 'Fairview ', 'Rig: ', 'Mitchell # 150 Country: ', 'nan', 'TLD-GR ', 'nan', 'nan', 'nan', 'PL 91 Elev.: ', 'nan', 'Easting 696 362 G.L. 481 m ', 'nan', 'Northing 7 162 465 D.F. 485.3 m ', 'nan', 'Permanent Datum: Mean Sea Level Elev.: ', nan, 'Log Measured From: Rotary Table 485.3 ']",,
42688,274,"['Depth Measuring ', 'Device ', 'Tension ', 'Device .1', 'Logging ', 'Cable ', 'Type: ', 'IDW-B ', 'Type: ', 'CMTD-B/A ', 'Type: ', 'Serial Number: ', 'Serial Number: ', 'Serial Number: ', 'Calibration Date: ', 'Calibration Date: ', 'Length: ', 'Calibrator Serial Number: ', 'Calibrator Serial Number: ', 'nan', 'nan', 'Calibration Cable Type: ', 'Calibration Gain: ', 'Conveyance Method: ', 'Wireline ', 'Whee Correction 1: ', 'Calibration Offset: ', 'Rig Type: ', 'LAND ', 'Wheel Correction 2: ', nan, nan, nan, nan]",,
42688,275,"['OS5: ', 'OS5: .1', 'REMARKS: RUN NUMBER 1 ', 'REMARKS: RUN NUMBER 2 ', 'Log objective : Well Evaluation ', 'nan', 'Tool run as per tool sketch. ', 'nan', 'Maximum recorded temperature from head thermometer is 38.89 DEGC ', 'nan', 'Data recorded in high resolution. ', 'nan', 'Density corrected for mud weight and hole size. ', 'nan', 'Caliper check in casing is 8.921 inches. ', nan]",,
42688,276,[],,
42688,277,[],,
42688,278,"['Casing String ', 'Casing String Casing Shoe Casing Shoe Borehole Segment ']",,
42688,279,"['Company: ', 'Tipperary Oil and Gas Australia ', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Well: Fairview 97 ', 'nan', 'nan', 'Input ', 'DLIS Files ', 'nan', 'nan', 'nan', 'DEFAULT ', 'TLD_MCFL_CNL_014LUP ', 'FN:20 ', 'PRODUCER ', 'nan', 'nan', 'Output ', 'DLIS Files ', 'nan', 'nan', 'nan', 'DEFAULT ', 'TLD_MCFL_CNL_027PUP ', 'FN:44 ', 'PRODUCER ', 'CUSTOMER ', 'TLD_MCFL_CNL_027PUC ', 'FN:45 ', 'CUSTOMER ']",,
42688,280,"['Unnamed: 1', 'Unnamed: 2', 'Unnamed: 4', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 10', 'Unnamed: 12', 'Unnamed: 14', 'Unnamed: 15', 'Unnamed: 17', 'nan', 'H. ', 'Res. ', 'Formation ', 'Pe ', 'nan', 'nan', 'Density ', 'nan', 'Correction ', 'nan', nan, nan, nan, nan, nan, nan, nan]",,
42688,281,[],,
42688,282,"['Unnamed: 10', 'Unnamed: 14', 'Unnamed: 20', 'nan', 'nan', 'nan', 'SNBI ', 'nan', 'nan', nan, nan, ""W tE '96T ""]",,
42688,283,"['Unnamed: 20', 'Unnamed: 21', 'Unnamed: 22', 'Unnamed: 24', 'Unnamed: 25', 'Unnamed: 26', 'Unnamed: 27', 'Unnamed: 28', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'sous buiseo ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'SE ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'X ', 'nan', ""IZ6'8 6u!seo "", 'u) ', 'liedijeo ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'VOH ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 't ', 'nan', 'nan', 'nan', 'SNE ', nan, nan, nan, nan, nan, nan, nan]",,
42688,284,"['Unnamed: 0', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9', 'Unnamed: 10', 'Unnamed: 11', 'Unnamed: 14', 'Unnamed: 15', 'Unnamed: 16', 'Unnamed: 18', 'Unnamed: 19', 'Unnamed: 20', 'Unnamed: 22', 'Unnamed: 23', 'Unnamed: 25', 'Unnamed: 26', 'nan', 'nan', 'nan', 'nan', 'A ', 'nan', 'n ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'II ', 'nan', 'I ITT It TT V U w ', 'nan', 'JAA ', 'nan', 'n ', 'nan', 'nan', 'nan', 'nan', 'LA ', 'A\\ ', 'nan', 'nan', 'nan', 'nan', 'nan', 'MNV ', 'nan', 'MA ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'M ', 'nan', 'nan', 'AMIN MM ', 'nan', 'nan', 'nan', 'nan', 'AM ', 'nan', 'nan', 'nan', 'MIT ', 'WWt ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'W ', 'nan', 'nan', 'VV W ', 'nan', 'nan', 'W ', 'nan', 'PV ', 'nan', 'nan', 'nan', 'A M ', 'NL ', 'H ', 'nan', 'AH ', 'nan', 'nan', 'us/ ', 'u ', 'nan', 'AA KHrHr IAH #ar ', 'nan', 'nan', 'nan', 'h ', 'thtpt ', 'nan', 'A ', nan, nan, nan, nan, nan, nan, nan, 'MAA ', nan, nan, nan, 'ww ', 'WATI WA u ', 'H ', 'wr ', nan, 'I ', 'tt ', nan]",,
42688,285,[],,
42688,286,"['Unnamed: 2', 'Unnamed: 4', 'Unnamed: 10', 'Unnamed: 19', 'Unnamed: 20', 'Unnamed: 21', 'Unnamed: 22', 'Unnamed: 23', 'vnV ', 'Aa ', 'V ', 'nan', 'nan', 'nan', 'M ', 'nan', 'W ', nan, nan, 'Vr V ', 'V ', nan, 'V ']",,
42688,287,"['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 3', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9', 'Unnamed: 14', 'Unnamed: 15', 'Unnamed: 16', 'Unnamed: 19', 'nan', 'nan', 'nan', 'V ', 'M ', 'MA ', 'nan', 'nan', 'ZW ', 'to ', 'nan', 'A ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'M ', 'nan', 'nan', 'nan', 'nan', 'nan', 'V ', 'nan', 'AA ', 'nan', 'TV ', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'V ', 'nan', nan, nan, 'AT ', nan, nan, nan, nan, nan, nan, nan]",,
42688,288,"['Unnamed: 2', 'Unnamed: 4', 'Unnamed: 9', 'Unnamed: 17', 'nan', 'PEFE ', 'RHO8 ', 'nan', 'nan', 'nan', 'nan', 'HDRA ', nan, nan, nan]",,
42688,289,[],,
42688,290,[],,
42688,291,"['Company: Tipperary ', 'Oil and Gas Australia ', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Well: Fairview 97 ', 'nan', 'nan', 'Input ', 'DLIS Files ', 'nan', 'nan', 'nan', 'DEFAULT ', 'TLD TLD MCFL CNL 014LUP - 014LUP ', 'FN:20 ', 'PRODUCER ', 'nan', 'nan', 'Output ', 'DLIS Files ', 'nan', 'nan', 'nan', 'DEFAULT ', 'TLD MCFL CNL 027PUP ', 'FN:44 ', 'PRODUCER ', 'CUSTOMER ', 'MCFL CNL L 027PUC ', 'FN:45 ', 'CUSTOMER ']",,
42688,292,[],,
42688,293,['Unnamed: 7'],,
42688,294,[],,
42688,295,[],,
42688,296,[],,
