DocID,PageNum,LineNum,SectionPrefix,SectionText,SectionPage,Heading,TagMethod,LineText
30937,3,16,cyfra1 punkt cyfra2 , 	Eastern Fence (JTG 039) ,cyfra1 ,,,cyfra1 punkt cyfra2  	Eastern Fence (JTG 039) cyfra1 
30937,3,17,cyfra1 punkt , ENVIRONMENTAL ,cyfra1 ,,,cyfra1 punkt  ENVIRONMENTAL cyfra1 
31069,3,1,,TABLE OF CONTENTS,,0.0,legacy,TABLE OF CONTENTS
31069,3,2,,Page,,0.0,legacy,Page
31069,3,3,,SUMMARY,,1.0,legacy,SUMMARY
31069,3,4,cyfra1 punkt , INTRODUCTION ,cyfra1 ,1.0,legacy,cyfra1 punkt  INTRODUCTION cyfra1 
31069,3,5,cyfra1 punkt , 	TENEMENT DETAILS ,cyfra1 ,1.0,legacy,cyfra1 punkt  	TENEMENT DETAILS cyfra1 
31069,3,6,cyfra1 punkt cyfra2 , Location and Access ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Location and Access cyfra1 
31069,3,7,cyfra1 punkt cyfra2 , Tenure ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Tenure cyfra1 
31069,3,8,cyfra1 punkt , GEOLOGY ,cyfra1 ,1.0,legacy,cyfra1 punkt  GEOLOGY cyfra1 
31069,3,9,cyfra1 punkt , 	WORK COMPLETED ,cyfra1 ,1.0,legacy,cyfra1 punkt  	WORK COMPLETED cyfra1 
31069,3,10,cyfra1 punkt cyfra2 , 	125 Hz GEOTEM Survey - Aberfoyle ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  	125 Hz GEOTEM Survey - Aberfoyle cyfra1 
31069,3,11,cyfra1 punkt cyfra2 , 	25 Hz GEOTEMDEEP Survey - BHP Minerals ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  	25 Hz GEOTEMDEEP Survey - BHP Minerals cyfra1 
31069,3,12,cyfra1 punkt cyfra2 , Aeromagnetics ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Aeromagnetics cyfra1 
31069,3,13,cyfra1 punkt , CONCLUSIONS ,cyfra1 ,1.0,legacy,cyfra1 punkt  CONCLUSIONS cyfra1 
31069,3,14,,DEPARTMENT OF MINERALS AND ENERGY,,0.0,legacy,DEPARTMENT OF MINERALS AND ENERGY
31069,3,15,,Exploration Reports Management System,,0.0,legacy,Exploration Reports Management System
31069,3,16,,TRANSACTION No: 	5.8.4..,,0.0,legacy,TRANSACTION No: 	5.8.4..
31069,3,17,,REPORT NO,,0.0,legacy,REPORT NO
31069,3,19,,PART 	I.. 	I..of,,0.0,legacy,PART 	I.. 	I..of
31356,3,1,,CR 31356,,0.0,legacy,CR 31356
31356,3,2,,EPM 10732 - Partial Relinquishment Report 	October 1999,,0.0,legacy,EPM 10732 - Partial Relinquishment Report 	October 1999
31356,3,3,,TABLE OF CONTENTS,,0.0,legacy,TABLE OF CONTENTS
31356,3,4,,SUMMARY 	Page,,1.0,legacy,SUMMARY 	Page
31356,3,5,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,1.0,legacy,cyfra1 punkt  	INTRODUCTION cyfra1 
31356,3,6,cyfra1 punkt , 	TENEMENT DETAILS ,cyfra1 ,1.0,legacy,cyfra1 punkt  	TENEMENT DETAILS cyfra1 
31356,3,7,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,1.0,legacy,cyfra1 punkt  	GEOLOGY cyfra1 
31356,3,8,cyfra1 punkt , 	PREVIOUS WORK ,cyfra1 ,1.0,legacy,cyfra1 punkt  	PREVIOUS WORK cyfra1 
31356,3,9,cyfra1 punkt , 	WORK COMPLETED ,cyfra1 ,1.0,legacy,cyfra1 punkt  	WORK COMPLETED cyfra1 
31356,3,10,cyfra1 punkt cyfra2 , 	25 Hz GEOTEM Survey ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  	25 Hz GEOTEM Survey cyfra1 
31356,3,11,cyfra1 punkt , 	CONCLUSIONS ,cyfra1 ,1.0,legacy,cyfra1 punkt  	CONCLUSIONS cyfra1 
31615,3,1,,Soldiers Cap Project 	August 1999,,,,Soldiers Cap Project 	August 1999
31615,3,2,,TABLE OF CONTENTS,,,,TABLE OF CONTENTS
31615,3,3,,Page,,,,Page
31615,3,4,,SUMMARY,,,,SUMMARY
31615,3,5,cyfra1 punkt , INTRODUCTION ,cyfra1 ,,,cyfra1 punkt  INTRODUCTION cyfra1 
31615,3,6,cyfra1 punkt , TENEMENT DETAILS ,cyfra1 ,,,cyfra1 punkt  TENEMENT DETAILS cyfra1 
31615,3,7,cyfra1 punkt , GEOLOGY ,cyfra1 ,,,cyfra1 punkt  GEOLOGY cyfra1 
31615,3,8,cyfra1 punkt , WORK COMPLETED ON THE RELINQUISHED SUB-BLOCKS ,cyfra1 ,,,cyfra1 punkt  WORK COMPLETED ON THE RELINQUISHED SUB-BLOCKS cyfra1 
31615,3,9,cyfra1 punkt cyfra2 , Aeromagnetics Survey ,cyfra1 ,,,cyfra1 punkt cyfra2  Aeromagnetics Survey cyfra1 
31615,3,10,cyfra1 punkt cyfra2 , 25 Hz GEOTEM Survey ,cyfra1 ,,,cyfra1 punkt cyfra2  25 Hz GEOTEM Survey cyfra1 
31615,3,11,cyfra1 punkt cyfra2 , 	Gravity Surveys ,cyfra1 ,,,cyfra1 punkt cyfra2  	Gravity Surveys cyfra1 
31615,3,12,cyfra1 punkt , CONCLUSIONS ,cyfra1 ,,,cyfra1 punkt  CONCLUSIONS cyfra1 
31649,3,1,,iii,,,,iii
31649,3,2,,Table of Contents,,,,Table of Contents
31649,3,3,,Page No.,,,,Page No.
31649,3,4,,Summary 	ii,,,,Summary 	ii
31649,3,5,cyfra1 punkt , Introduction ,cyfra1 ,,,cyfra1 punkt  Introduction cyfra1 
31649,3,6,cyfra1 punkt cyfra2 , Location and Access ,cyfra1 ,,,cyfra1 punkt cyfra2  Location and Access cyfra1 
31649,3,7,cyfra1 punkt cyfra2 , Tenure ,cyfra1 ,,,cyfra1 punkt cyfra2  Tenure cyfra1 
31649,3,8,cyfra1 punkt cyfra2 , Exploration Target ,cyfra1 ,,,cyfra1 punkt cyfra2  Exploration Target cyfra1 
31649,3,9,cyfra1 punkt , Regional Geology ,cyfra1 ,,,cyfra1 punkt  Regional Geology cyfra1 
31649,3,10,cyfra1 punkt , Previous Exploration ,cyfra1 ,,,cyfra1 punkt  Previous Exploration cyfra1 
31649,3,11,cyfra1 punkt , Regional Exploration Programmes and Results ,cyfra1 ,,,cyfra1 punkt  Regional Exploration Programmes and Results cyfra1 
31649,3,12,cyfra1 punkt cyfra2 , Geochemistry ,cyfra1 ,,,cyfra1 punkt cyfra2  Geochemistry cyfra1 
31649,3,13,cyfra1 punkt cyfra2 punkt cyfra3 , Stream Sediment Sampling ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3  Stream Sediment Sampling cyfra1 
31649,3,14,cyfra1 punkt cyfra2 punkt cyfra3 , Rock Chip Sampling ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3  Rock Chip Sampling cyfra1 
31649,3,15,cyfra1 punkt cyfra2 , Geophysics ,cyfra1 ,,,cyfra1 punkt cyfra2  Geophysics cyfra1 
31649,3,16,cyfra1 punkt cyfra2 punkt cyfra3 , Airborne Geophysics Interpretaion ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3  Airborne Geophysics Interpretaion cyfra1 
31649,3,17,cyfra1 punkt , Prospect Exploration Programmes and Results ,cyfra1 ,,,cyfra1 punkt  Prospect Exploration Programmes and Results cyfra1 
31649,3,18,cyfra1 punkt cyfra2 , Cobnob HilI ,cyfra1 ,,,cyfra1 punkt cyfra2  Cobnob HilI cyfra1 
31649,3,19,cyfra1 punkt cyfra2 punkt cyfra3 , Introduction ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3  Introduction cyfra1 
31649,3,20,cyfra1 punkt cyfra2 punkt cyfra3 , Gridding ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3  Gridding cyfra1 
31649,3,21,cyfra1 punkt cyfra2 punkt cyfra3 , Geology ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3  Geology cyfra1 
31649,3,22,cyfra1 punkt cyfra2 punkt cyfra3 , Geochemistry ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3  Geochemistry cyfra1 
31649,3,23,cyfra1 punkt cyfra2 punkt cyfra3 ,.1 Soil Sampling ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3 .1 Soil Sampling cyfra1 
31649,3,24,cyfra1 punkt cyfra2 punkt cyfra3 ,.2 Rock Chip Sampling ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3 .2 Rock Chip Sampling cyfra1 
31649,3,25,cyfra1 punkt cyfra2 , Humbucker ,cyfra1 ,,,cyfra1 punkt cyfra2  Humbucker cyfra1 
31649,3,26,cyfra1 punkt cyfra2 punkt cyfra3 , Introduction ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3  Introduction cyfra1 
31649,3,27,cyfra1 punkt cyfra2 punkt cyfra3 , Gridding ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3  Gridding cyfra1 
31649,3,28,cyfra1 punkt cyfra2 punkt cyfra3 , Geochemistry ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3  Geochemistry cyfra1 
31649,3,29,cyfra1 punkt cyfra2 punkt cyfra3 ,.1 Soil Sampling ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3 .1 Soil Sampling cyfra1 
31649,3,30,cyfra1 punkt cyfra2 punkt cyfra3 ,.2 Rock Chip Sampling ,cyfra1 ,,,cyfra1 punkt cyfra2 punkt cyfra3 .2 Rock Chip Sampling cyfra1 
31649,3,31,cyfra1 punkt , Conclusions ,cyfra1 ,,,cyfra1 punkt  Conclusions cyfra1 
31649,3,32,cyfra1 punkt , Future Exploration ,cyfra1 ,,,cyfra1 punkt  Future Exploration cyfra1 
31649,3,33,cyfra1 punkt , References ,cyfra1 ,,,cyfra1 punkt  References cyfra1 
31649,3,34,,Conway EPM 9718 - March 1st 2000 Annual Report,,,,Conway EPM 9718 - March 1st 2000 Annual Report
31663,2,1,,CONTENTS,,,,CONTENTS
31663,2,2,cyfra1 punkt , 	Overview ,cyfra1 ,,,cyfra1 punkt  	Overview cyfra1 
31663,2,3,cyfra1 punkt , 	Well Summary ,cyfra1 ,,,cyfra1 punkt  	Well Summary cyfra1 
31663,2,4,cyfra1 punkt , 	Play Types ,cyfra1 ,,,cyfra1 punkt  	Play Types cyfra1 
31663,2,5,,(i) 	TRIASSIC PLAYS ,cyfra1 ,,,(i) 	TRIASSIC PLAYS cyfra1 
31663,2,6,,- 	Moolayember Formation,,,,- 	Moolayember Formation
31663,2,7,,(ii) 	JURASSIC PLAYS ,cyfra1 ,,,(ii) 	JURASSIC PLAYS cyfra1 
31663,2,8,,- 	Evergreen Formation basal Sandstone,,,,- 	Evergreen Formation basal Sandstone
31663,2,9,,. 	ntra-Evergreen Formation Sandstone,,,,. 	ntra-Evergreen Formation Sandstone
31663,2,10,,- 	Boxvale Sandstone,,,,- 	Boxvale Sandstone
31663,2,11,cyfra1 punkt , 	Leads and Prospects Summary ,cyfra1 ,,,cyfra1 punkt  	Leads and Prospects Summary cyfra1 
31663,2,12,cyfra1 punkt , 	Conclusions / Recommendations ,cyfra1 ,,,cyfra1 punkt  	Conclusions / Recommendations cyfra1 
31663,2,13,,TABLE 1 	: 	Leads & Prospects Summary,,,,TABLE 1 	: 	Leads & Prospects Summary
31663,2,14,,FIGURES,,,,FIGURES
31663,2,15,,Figure 1 	: 	Leads & Prospects Location Map,,,,Figure 1 	: 	Leads & Prospects Location Map
31663,2,16,,ENCLOSURES,,,,ENCLOSURES
31663,2,17,,Enclosure 1 	: 	Base of Triassic Unconformity,,,,Enclosure 1 	: 	Base of Triassic Unconformity
31663,2,18,,- 	TWT Structure Map (1:25000),,,,- 	TWT Structure Map (1:25000)
31663,2,19,,Enclosure 2 	: 	Near Top Boxvale Sandstone,,,,Enclosure 2 	: 	Near Top Boxvale Sandstone
31663,2,20,,- 	TWT Structure Map (1:25000),,,,- 	TWT Structure Map (1:25000)
31663,2,21,,DEPARTMENT OF MINERALS AND EERGY,,,,DEPARTMENT OF MINERALS AND EERGY
31663,2,22,,Exploration Reports Management System,,,,Exploration Reports Management System
31663,2,23,,TRANSACTION No: 	59...30,,,,TRANSACTION No: 	59...30
31663,2,24,,REPORT NO,,,,REPORT NO
31663,2,26,,PART 	of,,,,PART 	of
31681,2,1,,CONTENTS 	CR,,,,CONTENTS 	CR
31681,2,2,,# ,cyfra1 ,,,# cyfra1 
31681,2,3,,b 	8 ,cyfra1 ,,,b 	8 cyfra1 
31681,2,4,,SUMMARY,,,,SUMMARY
31681,2,5,cyfra1 punkt , INTRODUCTION,,,,cyfra1 punkt  INTRODUCTION
31681,2,6,cyfra1 punkt , GEOLOGY,,,,cyfra1 punkt  GEOLOGY
31681,2,7,cyfra1 punkt cyfra2 , STRUCTURE,,,,cyfra1 punkt cyfra2  STRUCTURE
31681,2,8,cyfra1 punkt cyfra2 , STRATIGRAPHY,,,,cyfra1 punkt cyfra2  STRATIGRAPHY
31681,2,9,cyfra1 punkt cyfra2 punkt cyfra3 , RANGAL COAL MEASURES,,,,cyfra1 punkt cyfra2 punkt cyfra3  RANGAL COAL MEASURES
31681,2,10,cyfra1 punkt cyfra2 punkt cyfra3 , FORT COOPER COAL MEASURES,,,,cyfra1 punkt cyfra2 punkt cyfra3  FORT COOPER COAL MEASURES
31681,2,11,cyfra1 punkt , WORK PROGRAMME,,,,cyfra1 punkt  WORK PROGRAMME
31681,2,12,cyfra1 punkt cyfra2 , 	AIR-PHOTO INTERPRETATION,,,,cyfra1 punkt cyfra2  	AIR-PHOTO INTERPRETATION
31681,2,13,cyfra1 punkt cyfra2 , DRILLING,,,,cyfra1 punkt cyfra2  DRILLING
31681,2,14,cyfra1 punkt cyfra2 , WIRELINE GEOPHYSICS,,,,cyfra1 punkt cyfra2  WIRELINE GEOPHYSICS
31681,2,15,cyfra1 punkt cyfra2 , COAL ANALYSIS,,,,cyfra1 punkt cyfra2  COAL ANALYSIS
31681,2,16,cyfra1 punkt cyfra2 , REHABILITATION,,,,cyfra1 punkt cyfra2  REHABILITATION
31681,2,17,cyfra1 punkt , REFERENCES,,,,cyfra1 punkt  REFERENCES
31681,2,18,,APPENDIX 1 	COCA SHAREHOLDERS,,,,APPENDIX 1 	COCA SHAREHOLDERS
31681,2,19,,APPENDIX 2 	SUB-BLOCKS RELINQUISHED,,,,APPENDIX 2 	SUB-BLOCKS RELINQUISHED
31681,2,20,,APPENDIX 3 	BOREHOLE SURVEY DATA,,,,APPENDIX 3 	BOREHOLE SURVEY DATA
31681,2,21,,APPENDIX 4 	LITHOLOGY LOGS,,,,APPENDIX 4 	LITHOLOGY LOGS
31681,2,22,,APPENDIX 5 	GEOPHYSICAL LOGS,,,,APPENDIX 5 	GEOPHYSICAL LOGS
31681,2,23,,APPENDIX 6 	ANALYTICAL RESULTS,,,,APPENDIX 6 	ANALYTICAL RESULTS
31681,2,24,,FIGURE 1 	LOCALITY MAP,,,,FIGURE 1 	LOCALITY MAP
31681,2,25,,FIGURE 2 	RELINQUISHMENT,,,,FIGURE 2 	RELINQUISHMENT
31681,2,26,,FIGURE 3 	REGIONAL STRUCTURE MAP,,,,FIGURE 3 	REGIONAL STRUCTURE MAP
31681,2,27,,FIGURE 4 	GENERALISED STRATIGRAPHIC COLUMN,,,,FIGURE 4 	GENERALISED STRATIGRAPHIC COLUMN
31681,2,28,,FIGURE 5 	AIR-PHOTO INTERPRETATION,,,,FIGURE 5 	AIR-PHOTO INTERPRETATION
31681,2,29,,DEPARTMENT OF MINERALS AND ENEROY,,,,DEPARTMENT OF MINERALS AND ENEROY
31681,2,30,,Exploration Reports Management Systom,,,,Exploration Reports Management Systom
31681,2,31,,TRANSACTION No:,,,,TRANSACTION No:
31681,2,33,,REPORT NO,,,,REPORT NO
31681,2,34,cyfra1 ,!.681....,,,,cyfra1 !.681....
31681,2,35,,PART 	l..of..1,,,,PART 	l..of..1
31718,1,1,,CR 31718 18,,,,CR 31718 18
31718,1,2,,*EDC043505CA*,,,,*EDC043505CA*
31718,1,3,,KINGSLEY MINING & EXPLORATION,,,,KINGSLEY MINING & EXPLORATION
31718,1,4,,EPM 9891 YATTON CREEK,,,,EPM 9891 YATTON CREEK
31718,1,5,,CEO,,,,CEO
31718,1,6,,ILE,,,,ILE
31718,1,7,,RELINQUISHMENT REPORT ON SUB-BLOCKS,,,,RELINQUISHMENT REPORT ON SUB-BLOCKS
31718,1,8,cyfra1 ,/1/97 TO 16/1/98,,,,cyfra1 /1/97 TO 16/1/98
31718,1,9,,BLOCK NO. 2223 - SUB-BLOCK J,,,,BLOCK NO. 2223 - SUB-BLOCK J
31718,1,10,,BLOCK NO. 2224 -e SUB-BLOCK A,,,,BLOCK NO. 2224 -e SUB-BLOCK A
31718,1,11,,AUTHOR: 	J.E. Kingsley,,,,AUTHOR: 	J.E. Kingsley
31718,1,12,,DATE: 	January 1998,,,,DATE: 	January 1998
31718,1,13,,COPIES TO: 	Department of Minerals and Energy,,,,COPIES TO: 	Department of Minerals and Energy
31718,1,14,,SUBMITTED BY: 	J.E. Kingsley,,,,SUBMITTED BY: 	J.E. Kingsley
31718,1,15,,The contents of this report remain the property of Kingsley Mining &,,,,The contents of this report remain the property of Kingsley Mining &
31718,1,16,,Exploration and may not be published in whole or in part or used in a,,,,Exploration and may not be published in whole or in part or used in a
31718,1,17,,company prospectus without the written consent of the author.,,,,company prospectus without the written consent of the author.
31718,1,18,,CR 	1718 18,,,,CR 	1718 18
31743,2,1,,CR MDLIO Apri-2000,,,,CR MDLIO Apri-2000
31743,2,2,,(1999),,,,(1999)
31743,2,3,,TABLE OF CONTENTS,,,,TABLE OF CONTENTS
31743,2,4,,Page No,,,,Page No
31743,2,5,,SUMMARY,,,,SUMMARY
31743,2,6,cyfra1 punkt , INTRODUCTION ,cyfra1 ,,,cyfra1 punkt  INTRODUCTION cyfra1 
31743,2,7,cyfra1 punkt , 	LOCATION AND ACCESS ,cyfra1 ,,,cyfra1 punkt  	LOCATION AND ACCESS cyfra1 
31743,2,8,cyfra1 punkt , 	TENURE ,cyfra1 ,,,cyfra1 punkt  	TENURE cyfra1 
31743,2,9,cyfra1 punkt , 	REGIONAL AND LOCAL GEOLOGY ,cyfra1 ,,,cyfra1 punkt  	REGIONAL AND LOCAL GEOLOGY cyfra1 
31743,2,10,cyfra1 punkt , 	PREVIOUS EXPLORATION ,cyfra1 ,,,cyfra1 punkt  	PREVIOUS EXPLORATION cyfra1 
31743,2,11,cyfra1 punkt , 	WORK COMPLETED ,cyfra1 ,,,cyfra1 punkt  	WORK COMPLETED cyfra1 
31743,2,12,cyfra1 punkt , 	SUMMARY AND CONCLUSIONS ,cyfra1 ,,,cyfra1 punkt  	SUMMARY AND CONCLUSIONS cyfra1 
31743,2,13,cyfra1 punkt , 	REFERENCES ,cyfra1 ,,,cyfra1 punkt  	REFERENCES cyfra1 
31743,2,14,,LIST OF TABLES,,,,LIST OF TABLES
31743,2,15,,Table 1 	Drill Hole Data,,,,Table 1 	Drill Hole Data
31743,2,16,,Table 2 	Assay Results,,,,Table 2 	Assay Results
32010,3,1,,leeson-Kamileroi Project 	June 2000,,,,leeson-Kamileroi Project 	June 2000
32010,3,2,,TABLE OF CONTENTS,,,,TABLE OF CONTENTS
32010,3,3,,Page,,,,Page
32010,3,4,,SUMMARY,,,,SUMMARY
32010,3,5,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,,,cyfra1 punkt  	INTRODUCTION cyfra1 
32010,3,6,cyfra1 punkt cyfra2 , 	Tenements ,cyfra1 ,,,cyfra1 punkt cyfra2  	Tenements cyfra1 
32010,3,7,cyfra1 punkt cyfra2 , 	Exploration Philosophy ,cyfra1 ,,,cyfra1 punkt cyfra2  	Exploration Philosophy cyfra1 
32010,3,8,cyfra1 punkt cyfra2 , 	Regional Geology ,cyfra1 ,,,cyfra1 punkt cyfra2  	Regional Geology cyfra1 
32010,3,9,cyfra1 punkt , 	WORK COMPLETED BY BHPM ,cyfra1 ,,,cyfra1 punkt  	WORK COMPLETED BY BHPM cyfra1 
32010,3,10,cyfra1 punkt cyfra2 , 	Summary of Work Completed on Relinquished Sub-blocks ,cyfra1 ,,,cyfra1 punkt cyfra2  	Summary of Work Completed on Relinquished Sub-blocks cyfra1 
32010,3,11,cyfra1 punkt cyfra2 , 	Open Range Airborne Magnetic/Radiometric Survey ,cyfra1 ,,,cyfra1 punkt cyfra2  	Open Range Airborne Magnetic/Radiometric Survey cyfra1 
32010,3,12,cyfra1 punkt cyfra2 , 	25 Hz GEOTEM Survey ,cyfra1 ,,,cyfra1 punkt cyfra2  	25 Hz GEOTEM Survey cyfra1 
32010,3,13,cyfra1 punkt cyfra2 , 	Gravity Surveys ,cyfra1 ,,,cyfra1 punkt cyfra2  	Gravity Surveys cyfra1 
32010,3,14,cyfra1 punkt cyfra2 , 	Ground Magnetic Surveys ,cyfra1 ,,,cyfra1 punkt cyfra2  	Ground Magnetic Surveys cyfra1 
32010,3,15,cyfra1 punkt cyfra2 , 	Drilling ,cyfra1 ,,,cyfra1 punkt cyfra2  	Drilling cyfra1 
32010,3,16,cyfra1 punkt , 	CONCLUSIONS ,cyfra1 ,,,cyfra1 punkt  	CONCLUSIONS cyfra1 
32424,2,1,,TABLE OF CONTENTS,,,,TABLE OF CONTENTS
32424,2,2,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,,,cyfra1 punkt  	INTRODUCTION cyfra1 
32424,2,3,cyfra1 punkt , TENURE ,cyfra1 ,,,cyfra1 punkt  TENURE cyfra1 
32424,2,4,cyfra1 punkt , 	REGIONAL AND PROSPECT GEOLOGY ,cyfra1 ,,,cyfra1 punkt  	REGIONAL AND PROSPECT GEOLOGY cyfra1 
32424,2,5,cyfra1 punkt , EXPLORATION ,cyfra1 ,,,cyfra1 punkt  EXPLORATION cyfra1 
32424,2,6,cyfra1 punkt , 	CONCLUSIONS AND RECOMMENDATIONS ,cyfra1 ,,,cyfra1 punkt  	CONCLUSIONS AND RECOMMENDATIONS cyfra1 
32424,2,7,cyfra1 punkt , REFERENCES ,cyfra1 ,,,cyfra1 punkt  REFERENCES cyfra1 
32424,2,8,,LIST OF ILLUSTRATIONS,,,,LIST OF ILLUSTRATIONS
32424,2,9,,Figure 	Scale,,,,Figure 	Scale
32424,2,10,cyfra1 punkt , 	MT SHAMROCK EPM 9563 PROJECT LOCATION MAP 	Non Standard,,,,cyfra1 punkt  	MT SHAMROCK EPM 9563 PROJECT LOCATION MAP 	Non Standard
32424,2,11,cyfra1 punkt ," 	MT SHAMROCK RELINQUISHED SUB BLOCK DIAGRAM 	1:250,000",,,,"cyfra1 punkt  	MT SHAMROCK RELINQUISHED SUB BLOCK DIAGRAM 	1:250,000"
32424,2,12,cyfra1 punkt ," 	MT RAWDON REGIONAL GEOLOGY PLAN 	1:1,000,000",,,,"cyfra1 punkt  	MT RAWDON REGIONAL GEOLOGY PLAN 	1:1,000,000"
32424,2,13,cyfra1 punkt , 	MT SHAMROCK LOCAL GEOLOGY PLAN (RELINQUISHED AREA),,,,cyfra1 punkt  	MT SHAMROCK LOCAL GEOLOGY PLAN (RELINQUISHED AREA)
32424,2,14,cyfra1 ,":250,000",,,,"cyfra1 :250,000"
32424,2,15,cyfra1 punkt , 	MT SHAMROCK GEOCHEMICAL SAMPLING DIAGRAM (RELINQUISHED,,,,cyfra1 punkt  	MT SHAMROCK GEOCHEMICAL SAMPLING DIAGRAM (RELINQUISHED
32424,2,16,,"AREA NORTHERN ZONE) 	1:5,000",,,,"AREA NORTHERN ZONE) 	1:5,000"
32424,2,17,cyfra1 punkt , 	MT SHAMROCK GEOCHEMICAL SAMPLING DIAGRAM (RELINQUISHED,,,,cyfra1 punkt  	MT SHAMROCK GEOCHEMICAL SAMPLING DIAGRAM (RELINQUISHED
32424,2,18,,"AREA SOUTHERN ZONE) 	1:5,000",,,,"AREA SOUTHERN ZONE) 	1:5,000"
32676,3,1,,CR 10157 EPM 7786 Longford 	March 2001,,0.0,legacy,CR 10157 EPM 7786 Longford 	March 2001
32676,3,2,,TABLE OF CONTENTS,,0.0,legacy,TABLE OF CONTENTS
32676,3,3,,Page,,0.0,legacy,Page
32676,3,4,,SUMMARY,,1.0,legacy,SUMMARY
32676,3,5,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,1.0,legacy,cyfra1 punkt  	INTRODUCTION cyfra1 
32676,3,6,cyfra1 punkt , 	HISTORY AND TENEMENT DETAILS ,cyfra1 ,1.0,legacy,cyfra1 punkt  	HISTORY AND TENEMENT DETAILS cyfra1 
32676,3,7,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,1.0,legacy,cyfra1 punkt  	GEOLOGY cyfra1 
32676,3,8,cyfra1 punkt , 	WORK COMPLETED BY BHPM ,cyfra1 ,1.0,legacy,cyfra1 punkt  	WORK COMPLETED BY BHPM cyfra1 
32676,3,9,cyfra1 punkt cyfra2 , 	Summary of Work Completed ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  	Summary of Work Completed cyfra1 
32676,3,10,cyfra1 punkt cyfra2 , Aeromagnetic Surveys ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Aeromagnetic Surveys cyfra1 
32676,3,11,cyfra1 punkt cyfra2 , Ground Magnetic Surveys ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Ground Magnetic Surveys cyfra1 
32676,3,12,cyfra1 punkt cyfra2 , Ground EM Surveys ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Ground EM Surveys cyfra1 
32676,3,13,cyfra1 punkt cyfra2 , Gravity Surveys ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Gravity Surveys cyfra1 
32676,3,14,cyfra1 punkt cyfra2 , 	Stream BLEG and Soil and Rock Sampling Mayfields Area ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  	Stream BLEG and Soil and Rock Sampling Mayfields Area cyfra1 
32676,3,15,cyfra1 punkt cyfra2 , Drilling ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Drilling cyfra1 
32676,3,16,cyfra1 punkt cyfra2 , 	Down Hole EM Surveys ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  	Down Hole EM Surveys cyfra1 
32676,3,17,cyfra1 punkt cyfra2 , Petrology ,cyfra1 ,2.0,legacy,cyfra1 punkt cyfra2  Petrology cyfra1 
32676,3,18,cyfra1 punkt , 	CONCLUSIONS ,cyfra1 ,1.0,legacy,cyfra1 punkt  	CONCLUSIONS cyfra1 
32676,3,19,,REFERENCES ,cyfra1 ,1.0,legacy,REFERENCES cyfra1 
32783,2,1,,TABLE OF CONTENTS,,,,TABLE OF CONTENTS
32783,2,2,,SUMMARY ,cyfra1 ,,,SUMMARY cyfra1 
32783,2,3,cyfra1 punkt , INTRODUCTION ,cyfra1 ,,,cyfra1 punkt  INTRODUCTION cyfra1 
32783,2,4,cyfra1 punkt , TENEMENT STATUS ,cyfra1 ,,,cyfra1 punkt  TENEMENT STATUS cyfra1 
32783,2,5,cyfra1 punkt , GEOLOGY ,cyfra1 ,,,cyfra1 punkt  GEOLOGY cyfra1 
32783,2,6,cyfra1 punkt , EXPLORATION WORK COMPLETED ,cyfra1 ,,,cyfra1 punkt  EXPLORATION WORK COMPLETED cyfra1 
