DocID,PageNum,LineNum,Text,SectionPrefix,SectionText,SectionPage,ProcessedText,Heading,TagMethod
24526,3,15,6. WORK CONDUCTED 	6,cyfra1 punkt , WORK CONDUCTED ,cyfra1 ,cyfra1 punkt  WORK CONDUCTED cyfra1 ,1,auto
24526,3,16,6.1 Landsat TM Studies 	7,cyfra1 punkt cyfra2 , Landsat TM Studies ,cyfra1 ,cyfra1 punkt cyfra2  Landsat TM Studies cyfra1 ,2,auto
24526,3,17,6.2 Soil Sampling Mosquito Creek Grid 	7,cyfra1 punkt cyfra2 , Soil Sampling Mosquito Creek Grid ,cyfra1 ,cyfra1 punkt cyfra2  Soil Sampling Mosquito Creek Grid cyfra1 ,2,auto
24526,3,18,6.3 Soil sampling Tabletop Grid 	9,cyfra1 punkt cyfra2 , Soil sampling Tabletop Grid ,cyfra1 ,cyfra1 punkt cyfra2  Soil sampling Tabletop Grid cyfra1 ,2,auto
24526,3,19,6.4 Soil Sampling Malcolm Creek Grid 	9,cyfra1 punkt cyfra2 , Soil Sampling Malcolm Creek Grid ,cyfra1 ,cyfra1 punkt cyfra2  Soil Sampling Malcolm Creek Grid cyfra1 ,2,auto
24526,3,20,6.5 Soil Sampling Robertson River Grid 	9,cyfra1 punkt cyfra2 , Soil Sampling Robertson River Grid ,cyfra1 ,cyfra1 punkt cyfra2  Soil Sampling Robertson River Grid cyfra1 ,2,auto
24526,3,21,6.6 Soil Sampling Topyard Creek Grid 	10,cyfra1 punkt cyfra2 , Soil Sampling Topyard Creek Grid ,cyfra1 ,cyfra1 punkt cyfra2  Soil Sampling Topyard Creek Grid cyfra1 ,2,auto
24526,3,22,6.7 Rock Chip Sampling 	11,cyfra1 punkt cyfra2 , Rock Chip Sampling ,cyfra1 ,cyfra1 punkt cyfra2  Rock Chip Sampling cyfra1 ,2,auto
24526,3,23,6.8 	Airborne EM - magnetics Survey 	12,cyfra1 punkt cyfra2 , 	Airborne EM - magnetics Survey ,cyfra1 ,cyfra1 punkt cyfra2  	Airborne EM - magnetics Survey cyfra1 ,2,auto
24526,3,24,6.8.1 Results 	12,cyfra1 punkt cyfra2 punkt cyfra3 , Results ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Results cyfra1 ,2,auto
24526,3,25,7. 	CONCLUSIONS AND RECOMMENDATIONS 	13,cyfra1 punkt , 	CONCLUSIONS AND RECOMMENDATIONS ,cyfra1 ,cyfra1 punkt  	CONCLUSIONS AND RECOMMENDATIONS cyfra1 ,1,auto
24526,3,26,REFERENCES 	15,,REFERENCES ,cyfra1 ,REFERENCES cyfra1 ,1,auto
24754,3,1,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,auto
24754,3,2,SUMMARY,,SUMMARY,,SUMMARY,1,auto
24754,3,3,1. INTRODUCTION 	1,cyfra1 punkt , INTRODUCTION ,cyfra1 ,cyfra1 punkt  INTRODUCTION cyfra1 ,1,auto
24754,3,4,2. TENEMENT INFORMATION 	1,cyfra1 punkt , TENEMENT INFORMATION ,cyfra1 ,cyfra1 punkt  TENEMENT INFORMATION cyfra1 ,1,auto
24754,3,5,3. EXPLORATION BY BHPM 	1,cyfra1 punkt , EXPLORATION BY BHPM ,cyfra1 ,cyfra1 punkt  EXPLORATION BY BHPM cyfra1 ,1,auto
24754,3,6,4. EXPLORATION ALONG YARINGA CORRIDOR 	2,cyfra1 punkt , EXPLORATION ALONG YARINGA CORRIDOR ,cyfra1 ,cyfra1 punkt  EXPLORATION ALONG YARINGA CORRIDOR cyfra1 ,1,auto
24754,3,7,4.1 Moving Loop EM Survey 	2,cyfra1 punkt cyfra2 , Moving Loop EM Survey ,cyfra1 ,cyfra1 punkt cyfra2  Moving Loop EM Survey cyfra1 ,2,auto
24754,3,8,"4.2 Diamond Drilling, Site 4 (YDD1) 	2",cyfra1 punkt cyfra2 ," Diamond Drilling, Site 4 (YDD1) ",cyfra1 ,"cyfra1 punkt cyfra2  Diamond Drilling, Site 4 (YDD1) cyfra1 ",2,auto
24754,3,9,4.2.1 Geochemistry 	3,cyfra1 punkt cyfra2 punkt cyfra3 , Geochemistry ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Geochemistry cyfra1 ,2,auto
24754,3,10,5. EXPLORATION ALONG THE MONGOONA CORRIDOR 	3,cyfra1 punkt , EXPLORATION ALONG THE MONGOONA CORRIDOR ,cyfra1 ,cyfra1 punkt  EXPLORATION ALONG THE MONGOONA CORRIDOR cyfra1 ,1,auto
24754,3,11,5.1 Airborne EM Survey 	3,cyfra1 punkt cyfra2 , Airborne EM Survey ,cyfra1 ,cyfra1 punkt cyfra2  Airborne EM Survey cyfra1 ,2,auto
24754,3,12,5.2 Moving Loop EM Survey 	4,cyfra1 punkt cyfra2 , Moving Loop EM Survey ,cyfra1 ,cyfra1 punkt cyfra2  Moving Loop EM Survey cyfra1 ,2,auto
24754,3,13,5.3 Fixed-loop EM Survey 	5,cyfra1 punkt cyfra2 , Fixed-loop EM Survey ,cyfra1 ,cyfra1 punkt cyfra2  Fixed-loop EM Survey cyfra1 ,2,auto
24754,3,14,"5.4 Diamond Drilling, Site 9 (MDD1) 	5",cyfra1 punkt cyfra2 ," Diamond Drilling, Site 9 (MDD1) ",cyfra1 ,"cyfra1 punkt cyfra2  Diamond Drilling, Site 9 (MDD1) cyfra1 ",2,auto
24754,3,15,5.4.1 Geochemistry 	6,cyfra1 punkt cyfra2 punkt cyfra3 , Geochemistry ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Geochemistry cyfra1 ,2,auto
24755,3,1,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,auto
24755,3,2,SUMMARY,,SUMMARY,,SUMMARY,1,auto
24755,3,3,1. INTRODUCTION 	1,cyfra1 punkt , INTRODUCTION ,cyfra1 ,cyfra1 punkt  INTRODUCTION cyfra1 ,1,auto
24755,3,4,2. TENEMENT DETAILS 	1,cyfra1 punkt , TENEMENT DETAILS ,cyfra1 ,cyfra1 punkt  TENEMENT DETAILS cyfra1 ,1,auto
24755,3,5,"2.1 EPM 8662 ""Fernhill"" 	1",cyfra1 punkt cyfra2 ," EPM 8662 ""Fernhill"" ",cyfra1 ,"cyfra1 punkt cyfra2  EPM 8662 ""Fernhill"" cyfra1 ",2,auto
24755,3,6,"2.2 EPM 8688 ""Frasers Well"" 	2",cyfra1 punkt cyfra2 ," EPM 8688 ""Frasers Well"" ",cyfra1 ,"cyfra1 punkt cyfra2  EPM 8688 ""Frasers Well"" cyfra1 ",2,auto
24755,3,7,"2.3 EPM 8734 ""Percyvale"" 	2",cyfra1 punkt cyfra2 ," EPM 8734 ""Percyvale"" ",cyfra1 ,"cyfra1 punkt cyfra2  EPM 8734 ""Percyvale"" cyfra1 ",2,auto
24755,3,8,3. REGIONAL GEOLOGY 	3,cyfra1 punkt , REGIONAL GEOLOGY ,cyfra1 ,cyfra1 punkt  REGIONAL GEOLOGY cyfra1 ,1,auto
24755,3,9,3.1 The Georgetown Block 	3,cyfra1 punkt cyfra2 , The Georgetown Block ,cyfra1 ,cyfra1 punkt cyfra2  The Georgetown Block cyfra1 ,2,auto
24755,3,10,3.2 The Etheridge Group 	4,cyfra1 punkt cyfra2 , The Etheridge Group ,cyfra1 ,cyfra1 punkt cyfra2  The Etheridge Group cyfra1 ,2,auto
24755,3,11,3.3 Einasleigh Metamorphics 	4,cyfra1 punkt cyfra2 , Einasleigh Metamorphics ,cyfra1 ,cyfra1 punkt cyfra2  Einasleigh Metamorphics cyfra1 ,2,auto
24755,3,12,3.4 Percyvale area 	6,cyfra1 punkt cyfra2 , Percyvale area ,cyfra1 ,cyfra1 punkt cyfra2  Percyvale area cyfra1 ,2,auto
24755,3,13,4. PREVIOUS WORK 	6,cyfra1 punkt , PREVIOUS WORK ,cyfra1 ,cyfra1 punkt  PREVIOUS WORK cyfra1 ,1,auto
24755,3,14,4.1 Regional - Other Companies 	6,cyfra1 punkt cyfra2 , Regional - Other Companies ,cyfra1 ,cyfra1 punkt cyfra2  Regional - Other Companies cyfra1 ,2,auto
24755,3,15,4.2 Regional - BHP 	6,cyfra1 punkt cyfra2 , Regional - BHP ,cyfra1 ,cyfra1 punkt cyfra2  Regional - BHP cyfra1 ,2,auto
24755,3,16,4.3 Percyvale-Fernhil Area 	7,cyfra1 punkt cyfra2 , Percyvale-Fernhil Area ,cyfra1 ,cyfra1 punkt cyfra2  Percyvale-Fernhil Area cyfra1 ,2,auto
24755,3,17,5. RESULTS OF WORK CONDUCTED BY BHP - 1992 	8,cyfra1 punkt , RESULTS OF WORK CONDUCTED BY BHP - 1992 ,cyfra1 ,cyfra1 punkt  RESULTS OF WORK CONDUCTED BY BHP - 1992 cyfra1 ,2,auto
24755,3,18,5.1 Introduction 	8,cyfra1 punkt cyfra2 , Introduction ,cyfra1 ,cyfra1 punkt cyfra2  Introduction cyfra1 ,2,auto
24755,3,19,5.1.1 Summary of Work Conducted 	8,cyfra1 punkt cyfra2 punkt cyfra3 , Summary of Work Conducted ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Summary of Work Conducted cyfra1 ,2,auto
24755,3,20,5.1.2 Logistics 	9,cyfra1 punkt cyfra2 punkt cyfra3 , Logistics ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Logistics cyfra1 ,2,auto
24755,3,21,5.2 Data Acquisition 	9,cyfra1 punkt cyfra2 , Data Acquisition ,cyfra1 ,cyfra1 punkt cyfra2  Data Acquisition cyfra1 ,2,auto
24755,3,22,5.2.1 Aeromagnetic Data 	9,cyfra1 punkt cyfra2 punkt cyfra3 , Aeromagnetic Data ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Aeromagnetic Data cyfra1 ,2,auto
24755,3,23,5.2.2 Stream Sediment Geochemical Data 	9,cyfra1 punkt cyfra2 punkt cyfra3 , Stream Sediment Geochemical Data ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Stream Sediment Geochemical Data cyfra1 ,2,auto
24755,3,24,5.3 	Geological Mapping and Interpretation of Magnetic Stratigraphy -,cyfra1 punkt cyfra2 , 	Geological Mapping and Interpretation of Magnetic Stratigraphy -,,cyfra1 punkt cyfra2  	Geological Mapping and Interpretation of Magnetic Stratigraphy -,2,auto
24755,3,25,Petrology 	13,,Petrology ,cyfra1 ,Petrology cyfra1 ,1,auto
24755,3,26,5.4 	Rock Chip Geochemistry 	15,cyfra1 punkt cyfra2 , 	Rock Chip Geochemistry ,cyfra1 ,cyfra1 punkt cyfra2  	Rock Chip Geochemistry cyfra1 ,2,auto
24755,3,27,5.5 	Soil Geochemistry - Fernhill 	16,cyfra1 punkt cyfra2 , 	Soil Geochemistry - Fernhill ,cyfra1 ,cyfra1 punkt cyfra2  	Soil Geochemistry - Fernhill cyfra1 ,2,auto
25125,4,1,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,auto
25125,4,2,SUMMARY,,SUMMARY,,SUMMARY,1,auto
25125,4,3,1. 	INTRODUCTION,cyfra1 punkt , 	INTRODUCTION,,cyfra1 punkt  	INTRODUCTION,1,auto
25125,4,4,2. 	TENEMENT DETAILS,cyfra1 punkt , 	TENEMENT DETAILS,,cyfra1 punkt  	TENEMENT DETAILS,1,auto
25125,4,5,3. 	REGIONAL GEOLOGY,cyfra1 punkt , 	REGIONAL GEOLOGY,,cyfra1 punkt  	REGIONAL GEOLOGY,1,auto
25125,4,6,4. 	PREVIOUS WORK BY BHP MINERALS,cyfra1 punkt , 	PREVIOUS WORK BY BHP MINERALS,,cyfra1 punkt  	PREVIOUS WORK BY BHP MINERALS,1,auto
25125,4,7,4.1 	Landsat Studies,cyfra1 punkt cyfra2 , 	Landsat Studies,,cyfra1 punkt cyfra2  	Landsat Studies,1,auto
25125,4,8,4.2 	Airborne EM - magnetics survey,cyfra1 punkt cyfra2 , 	Airborne EM - magnetics survey,,cyfra1 punkt cyfra2  	Airborne EM - magnetics survey,2,auto
25125,4,9,4.3 	Geochemical Sampling,cyfra1 punkt cyfra2 , 	Geochemical Sampling,,cyfra1 punkt cyfra2  	Geochemical Sampling,2,auto
25125,4,10,5. 	WORK CONDUCTED,cyfra1 punkt , 	WORK CONDUCTED,,cyfra1 punkt  	WORK CONDUCTED,1,auto
25125,4,11,6. 	CONCLUSIONS AND RECOMMENDATIONS,cyfra1 punkt , 	CONCLUSIONS AND RECOMMENDATIONS,,cyfra1 punkt  	CONCLUSIONS AND RECOMMENDATIONS,1,auto
25125,4,12,REFERENCES,,REFERENCES,,REFERENCES,1,auto
25551,3,1,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,legacy
25551,3,2,SUMMARY,,SUMMARY,,SUMMARY,1,legacy
25551,3,3,1. INTRODUCTION 	1,cyfra1 punkt , INTRODUCTION ,cyfra1 ,cyfra1 punkt  INTRODUCTION cyfra1 ,1,legacy
25551,3,4,1.1 Introductory Statement 	1,cyfra1 punkt cyfra2 , Introductory Statement ,cyfra1 ,cyfra1 punkt cyfra2  Introductory Statement cyfra1 ,2,legacy
25551,3,5,1.2 Tenement Details 	1,cyfra1 punkt cyfra2 , Tenement Details ,cyfra1 ,cyfra1 punkt cyfra2  Tenement Details cyfra1 ,2,legacy
25551,3,6,1.3 Exploration Strategy 	1,cyfra1 punkt cyfra2 , Exploration Strategy ,cyfra1 ,cyfra1 punkt cyfra2  Exploration Strategy cyfra1 ,2,legacy
25551,3,7,1.4 Summary of Work Conducted 	1,cyfra1 punkt cyfra2 , Summary of Work Conducted ,cyfra1 ,cyfra1 punkt cyfra2  Summary of Work Conducted cyfra1 ,2,legacy
25551,3,8,2. SURFACE EVALUATION 	2,cyfra1 punkt , SURFACE EVALUATION ,cyfra1 ,cyfra1 punkt  SURFACE EVALUATION cyfra1 ,1,legacy
25551,3,9,2.1 Geology 	2,cyfra1 punkt cyfra2 , Geology ,cyfra1 ,cyfra1 punkt cyfra2  Geology cyfra1 ,2,legacy
25551,3,10,2.2 Rock Chip sampling 	2,cyfra1 punkt cyfra2 , Rock Chip sampling ,cyfra1 ,cyfra1 punkt cyfra2  Rock Chip sampling cyfra1 ,2,legacy
25551,3,11,3. GEOPHYSICS 	3,cyfra1 punkt , GEOPHYSICS ,cyfra1 ,cyfra1 punkt  GEOPHYSICS cyfra1 ,1,legacy
25551,3,12,3.1 Airborne GEOTEM 	3,cyfra1 punkt cyfra2 , Airborne GEOTEM ,cyfra1 ,cyfra1 punkt cyfra2  Airborne GEOTEM cyfra1 ,2,legacy
25551,3,13,3.2 Moving Loop EM 	3,cyfra1 punkt cyfra2 , Moving Loop EM ,cyfra1 ,cyfra1 punkt cyfra2  Moving Loop EM cyfra1 ,2,legacy
25551,3,14,3.3 Ground magnetics 	4,cyfra1 punkt cyfra2 , Ground magnetics ,cyfra1 ,cyfra1 punkt cyfra2  Ground magnetics cyfra1 ,2,legacy
25551,3,15,4. CONCLUSION 	4,cyfra1 punkt , CONCLUSION ,cyfra1 ,cyfra1 punkt  CONCLUSION cyfra1 ,1,legacy
25551,3,16,5. REFERENCES 	4,cyfra1 punkt , REFERENCES ,cyfra1 ,cyfra1 punkt  REFERENCES cyfra1 ,1,legacy
25758,3,1,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,auto
25758,3,2,SUMMARY,,SUMMARY,,SUMMARY,1,auto
25758,3,3,1. 	INTRODUCTION 	1,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,cyfra1 punkt  	INTRODUCTION cyfra1 ,1,auto
25758,3,4,2. 	TENEMENT DETAILS 	1,cyfra1 punkt , 	TENEMENT DETAILS ,cyfra1 ,cyfra1 punkt  	TENEMENT DETAILS cyfra1 ,1,auto
25758,3,5,3. 	GEOLOGY 	1,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,cyfra1 punkt  	GEOLOGY cyfra1 ,1,auto
25758,3,6,4. 	PREVIOUS EXPLORATION 	1,cyfra1 punkt , 	PREVIOUS EXPLORATION ,cyfra1 ,cyfra1 punkt  	PREVIOUS EXPLORATION cyfra1 ,1,auto
25758,3,7,5. 	BHP EXPLORATION PROGRAM 	3,cyfra1 punkt , 	BHP EXPLORATION PROGRAM ,cyfra1 ,cyfra1 punkt  	BHP EXPLORATION PROGRAM cyfra1 ,1,auto
25758,3,8,5.1 	Geological Reconnaissance 	3,cyfra1 punkt cyfra2 , 	Geological Reconnaissance ,cyfra1 ,cyfra1 punkt cyfra2  	Geological Reconnaissance cyfra1 ,2,auto
25758,3,9,5.2 	Geochemical Sampling 	3,cyfra1 punkt cyfra2 , 	Geochemical Sampling ,cyfra1 ,cyfra1 punkt cyfra2  	Geochemical Sampling cyfra1 ,2,auto
25758,3,10,5.2.1 Reconnaissance sampling program 	3,cyfra1 punkt cyfra2 punkt cyfra3 , Reconnaissance sampling program ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Reconnaissance sampling program cyfra1 ,2,auto
25758,3,11,5.2.2 Follow-up sampling/analysis 	3,cyfra1 punkt cyfra2 punkt cyfra3 , Follow-up sampling/analysis ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Follow-up sampling/analysis cyfra1 ,2,auto
25758,3,12,5.3 	Results 	3,cyfra1 punkt cyfra2 , 	Results ,cyfra1 ,cyfra1 punkt cyfra2  	Results cyfra1 ,2,auto
25758,3,13,6. 	DISCUSSION 	4,cyfra1 punkt , 	DISCUSSION ,cyfra1 ,cyfra1 punkt  	DISCUSSION cyfra1 ,1,auto
25758,3,14,7. 	RECOMMENDATIONS AND CONCLUSIONS 	4,cyfra1 punkt , 	RECOMMENDATIONS AND CONCLUSIONS ,cyfra1 ,cyfra1 punkt  	RECOMMENDATIONS AND CONCLUSIONS cyfra1 ,1,auto
25758,3,15,8. 	REFERENCES 	4,cyfra1 punkt , 	REFERENCES ,cyfra1 ,cyfra1 punkt  	REFERENCES cyfra1 ,1,auto
25883,3,1,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,auto
25883,3,2,SUMMARY,,SUMMARY,,SUMMARY,1,auto
25883,3,3,1. INTRODUCTION 	1,cyfra1 punkt , INTRODUCTION ,cyfra1 ,cyfra1 punkt  INTRODUCTION cyfra1 ,1,auto
25883,3,4,2. TENEMENT INFORMATION 	1,cyfra1 punkt , TENEMENT INFORMATION ,cyfra1 ,cyfra1 punkt  TENEMENT INFORMATION cyfra1 ,1,auto
25883,3,5,3. PREVIOUS WORK 	1,cyfra1 punkt , PREVIOUS WORK ,cyfra1 ,cyfra1 punkt  PREVIOUS WORK cyfra1 ,1,auto
25883,3,6,4. EXPLORATION BY BHPM 	1,cyfra1 punkt , EXPLORATION BY BHPM ,cyfra1 ,cyfra1 punkt  EXPLORATION BY BHPM cyfra1 ,1,auto
25883,3,7,4.1 Open Range Aeromagnetic Survey 	1,cyfra1 punkt cyfra2 , Open Range Aeromagnetic Survey ,cyfra1 ,cyfra1 punkt cyfra2  Open Range Aeromagnetic Survey cyfra1 ,2,auto
25883,3,8,4.2 Exploration During 1993 	1,cyfra1 punkt cyfra2 , Exploration During 1993 ,cyfra1 ,cyfra1 punkt cyfra2  Exploration During 1993 cyfra1 ,2,auto
25883,3,9,4.2.1 Airborne EM Survey 	2,cyfra1 punkt cyfra2 punkt cyfra3 , Airborne EM Survey ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Airborne EM Survey cyfra1 ,2,auto
25883,3,10,4.2.2 Ground Magnetics 	2,cyfra1 punkt cyfra2 punkt cyfra3 , Ground Magnetics ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Ground Magnetics cyfra1 ,2,auto
25883,3,11,4.2.3 Soil Sampling 	2,cyfra1 punkt cyfra2 punkt cyfra3 , Soil Sampling ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  Soil Sampling cyfra1 ,2,auto
25883,3,12,5. CONCLUSIONS 	3,cyfra1 punkt , CONCLUSIONS ,cyfra1 ,cyfra1 punkt  CONCLUSIONS cyfra1 ,1,auto
25883,3,13,M.A.D.,,M.A.D.,,M.A.D.,0,auto
25883,3,14,DATE ASSESSED,,DATE ASSESSED,,DATE ASSESSED,0,auto
25883,3,15,DEPARTMENT OF MINERALS AND ENERGY 	LE 2194,,DEPARTMENT OF MINERALS AND ENERGY 	LE 2194,,DEPARTMENT OF MINERALS AND ENERGY 	LE 2194,0,auto
25883,3,16,Exploration Reports Management System,,Exploration Reports Management System,,Exploration Reports Management System,0,auto
25883,3,17,TRANSACTION No: 	some 	INITIALS:,,TRANSACTION No: 	some 	INITIALS:,,TRANSACTION No: 	some 	INITIALS:,0,auto
25883,3,18,REPORT NO 	0S813,,REPORT NO 	0S813,,REPORT NO 	0S813,0,auto
25883,3,19,PART 	of,,PART 	of,,PART 	of,0,auto
25915,3,1,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,auto
25915,3,2,SUMMARY,,SUMMARY,,SUMMARY,1,auto
25915,3,3,1. INTRODUCTION 	1,cyfra1 punkt , INTRODUCTION ,cyfra1 ,cyfra1 punkt  INTRODUCTION cyfra1 ,1,auto
25915,3,4,2. TENEMENT INFORMATION 	1,cyfra1 punkt , TENEMENT INFORMATION ,cyfra1 ,cyfra1 punkt  TENEMENT INFORMATION cyfra1 ,1,auto
25915,3,5,3. PREVIOUS WORK 	1,cyfra1 punkt , PREVIOUS WORK ,cyfra1 ,cyfra1 punkt  PREVIOUS WORK cyfra1 ,1,auto
25915,3,6,4. EXPLORATION BY BHPM 	2,cyfra1 punkt , EXPLORATION BY BHPM ,cyfra1 ,cyfra1 punkt  EXPLORATION BY BHPM cyfra1 ,1,auto
25915,3,7,5. CONCLUSIONS 	2,cyfra1 punkt , CONCLUSIONS ,cyfra1 ,cyfra1 punkt  CONCLUSIONS cyfra1 ,1,auto
25915,3,8,M.A.D.,,M.A.D.,,M.A.D.,0,auto
25915,3,9,DATE ASSESSED,,DATE ASSESSED,,DATE ASSESSED,0,auto
25915,3,10,DEPARTMENT OF MIMERALS AND ENERGY,,DEPARTMENT OF MIMERALS AND ENERGY,,DEPARTMENT OF MIMERALS AND ENERGY,0,auto
25915,3,11,146/294,cyfra1 ,/294,,cyfra1 /294,1,auto
25915,3,12,Exploration Reports Management System,,Exploration Reports Management System,,Exploration Reports Management System,0,auto
25915,3,13,TRANSACTION No: 	5.00.72,,TRANSACTION No: 	5.00.72,,TRANSACTION No: 	5.00.72,0,auto
25915,3,14,INITIALS,,INITIALS,,INITIALS,0,auto
25915,3,15,REPORT NO 	225.9.15,,REPORT NO 	225.9.15,,REPORT NO 	225.9.15,0,auto
25915,3,16,PART 	l. 	of .L,,PART 	l. 	of .L,,PART 	l. 	of .L,0,auto
26114,3,1,EPM 9526 	July 1994,,EPM 9526 	July 1994,,EPM 9526 	July 1994,0,legacy
26114,3,2,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,legacy
26114,3,3,SUMMARY,,SUMMARY,,SUMMARY,1,legacy
26114,3,4,Page,,Page,,Page,0,legacy
26114,3,5,1. 	INTRODUCTION 	1,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,cyfra1 punkt  	INTRODUCTION cyfra1 ,1,legacy
26114,3,6,2. 	TENEMENT DETAILS 	1,cyfra1 punkt , 	TENEMENT DETAILS ,cyfra1 ,cyfra1 punkt  	TENEMENT DETAILS cyfra1 ,1,legacy
26114,3,7,3. 	GEOLOGY 	1,cyfra1 punkt , 	GEOLOGY ,cyfra1 ,cyfra1 punkt  	GEOLOGY cyfra1 ,1,legacy
26114,3,8,4. 	PREVIOUS EXPLORATION 	1,cyfra1 punkt , 	PREVIOUS EXPLORATION ,cyfra1 ,cyfra1 punkt  	PREVIOUS EXPLORATION cyfra1 ,1,legacy
26114,3,9,5. 	BHP EXPLORATION PROGRAM 	5,cyfra1 punkt , 	BHP EXPLORATION PROGRAM ,cyfra1 ,cyfra1 punkt  	BHP EXPLORATION PROGRAM cyfra1 ,1,legacy
26114,3,10,5.1 	Reconnaissance Sampling 	5,cyfra1 punkt cyfra2 , 	Reconnaissance Sampling ,cyfra1 ,cyfra1 punkt cyfra2  	Reconnaissance Sampling cyfra1 ,2,legacy
26114,3,11,5.2 	The Three Peaks Prospect 	5,cyfra1 punkt cyfra2 , 	The Three Peaks Prospect ,cyfra1 ,cyfra1 punkt cyfra2  	The Three Peaks Prospect cyfra1 ,2,legacy
26114,3,12,5.2.1 	Gridding 	5,cyfra1 punkt cyfra2 punkt cyfra3 , 	Gridding ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  	Gridding cyfra1 ,2,legacy
26114,3,13,5.2.2 	Mapping 	5,cyfra1 punkt cyfra2 punkt cyfra3 , 	Mapping ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  	Mapping cyfra1 ,2,legacy
26114,3,14,5.2.3 	Soil Sampling 	5,cyfra1 punkt cyfra2 punkt cyfra3 , 	Soil Sampling ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  	Soil Sampling cyfra1 ,2,legacy
26114,3,15,5.2.4 	Ground Magnetics Survey 	5,cyfra1 punkt cyfra2 punkt cyfra3 , 	Ground Magnetics Survey ,cyfra1 ,cyfra1 punkt cyfra2 punkt cyfra3  	Ground Magnetics Survey cyfra1 ,2,legacy
26114,3,16,6. 	DISCUSSION 	6,cyfra1 punkt , 	DISCUSSION ,cyfra1 ,cyfra1 punkt  	DISCUSSION cyfra1 ,1,legacy
26114,3,17,7. 	RECOMMENDATIONS AND CONCLUSIONS 	6,cyfra1 punkt , 	RECOMMENDATIONS AND CONCLUSIONS ,cyfra1 ,cyfra1 punkt  	RECOMMENDATIONS AND CONCLUSIONS cyfra1 ,1,legacy
26114,3,18,REFERENCES 	7,,REFERENCES ,cyfra1 ,REFERENCES cyfra1 ,1,legacy
26114,3,19,DEPAFITAEEAT GAEECANS A AND CESGY,,DEPAFITAEEAT GAEECANS A AND CESGY,,DEPAFITAEEAT GAEECANS A AND CESGY,0,legacy
26114,3,20,Expioratlo: Reports Management System,,Expioratlo: Reports Management System,,Expioratlo: Reports Management System,0,legacy
26114,3,21,TFANSACTION NO,,TFANSACTION NO,,TFANSACTION NO,0,legacy
26114,3,22,REPORT NC,,REPORT NC,,REPORT NC,0,legacy
26114,3,23,PAFT 	of,,PAFT 	of,,PAFT 	of,0,legacy
26168,2,1,CR CR#20 2 O 6 8,,CR CR#20 2 O 6 8,,CR CR#20 2 O 6 8,0,legacy
26168,2,2,EPM 9750 	January 1995,,EPM 9750 	January 1995,,EPM 9750 	January 1995,0,legacy
26168,2,3,TABLE OF CONTENTS,,TABLE OF CONTENTS,,TABLE OF CONTENTS,0,legacy
26168,2,4,Page,,Page,,Page,0,legacy
26168,2,5,SUMMARY,,SUMMARY,,SUMMARY,1,legacy
26168,2,6,1. 	INTRODUCTION 	1,cyfra1 punkt , 	INTRODUCTION ,cyfra1 ,cyfra1 punkt  	INTRODUCTION cyfra1 ,1,legacy
26168,2,7,1.1 	Introductory Statement 	1,cyfra1 punkt cyfra2 , 	Introductory Statement ,cyfra1 ,cyfra1 punkt cyfra2  	Introductory Statement cyfra1 ,2,legacy
26168,2,8,1.2 	Tenement Details 	1,cyfra1 punkt cyfra2 , 	Tenement Details ,cyfra1 ,cyfra1 punkt cyfra2  	Tenement Details cyfra1 ,2,legacy
26168,2,9,1.3 	Summary of Work Conducted 	1,cyfra1 punkt cyfra2 , 	Summary of Work Conducted ,cyfra1 ,cyfra1 punkt cyfra2  	Summary of Work Conducted cyfra1 ,2,legacy
